,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
153,17,73,37,57,6,29,87,14,46,31,97,43,56,36,80,1,85,26,73,89,83,17,66,51,88,44,14,40,65,4,99,68,9,97,78,87,97,75,11,60,34,10,45,31,13,15,86,43,38,20,88,96,22,6,39,17,32,56,18,24,61,93,22,93,82,89,20,69,13,50,37,21,79,60,5,62,22,63,5,74,27,80,13,96,93,71,83,93,86,63,65,79,33,71,60,67,56,52,49,23,86,9,21,95,50,38,1,53,57,57,6,49,4,41,49,13,75,66,16,89,83,6,40,67,34,17,38,70,49,37,56,8,26,4,74,80,63,79,10,71,59,69,38,55,14,25,5,24,59,27,50,38,42,76,54,45,92,86,52,81,27,53,87,69,84,65,43,46,51,15,17,97,12,74,1,39,52,97,87,20,20,1,49,46,36,55,78,9,40,57,13,50,53,24,72,80,40,2,81,33,30,13,52,93,26,57,4,30,54,7,68,19,83,39,13,65,88,15,16,34,47,21,97,12,65,97,66,60,66,54,87,86,23,13,27,73,98,68,42,26,53,51,44,55,83,82,83,36,86,28,68,15,26,33,15,97,9,58,34,19,77,36,79,90,6,27,41,74,94,97,39,57,96,69,55,61,42,20,72,23,29,45,35,99,89,94,57,92,46,52,82,19,24,63,23,49,29,90,17,57,54,42,62,3,70,47,33,65,51,28,69,62,94,76,26,6,22,85,16,43,33,76,49,40,31,63,71,20,24,3,81,69,88,43,96,51,77,11,58,65,74,43,43,12,49,28,24,11,84,67,78,99,84,42,43,85,62,15,56,63,87,49,59,18,56,90,2,62,84,74,18,84,75,29,42,3,12,52,64,85,70,32,77,17,46,69,81,51,8,69,36,93,37,13,41,94,82,17,50,86
154,81,90,37,5,9,19,4,30,32,38,43,62,17,93,81,63,47,70,3,70,28,33,25,48,19,43,17,59,21,31,90,6,53,91,18,20,78,63,44,54,87,29,50,74,41,45,16,47,49,28,67,26,65,15,83,57,24,56,40,11,46,37,38,69,29,38,53,54,58,13,28,40,81,40,33,95,87,58,62,26,4,35,77,65,17,73,2,92,32,24,30,12,29,65,60,7,85,18,83,78,33,37,75,36,88,23,17,64,72,94,3,86,87,68,97,24,24,34,53,36,7,53,20,81,21,36,74,30,58,56,74,92,61,77,61,54,91,7,33,16,91,48,25,59,17,48,26,95,52,67,14,59,2,88,63,93,43,20,97,53,75,75,82,69,4,33,12,62,94,28,58,2,4,66,41,68,13,79,73,46,98,24,57,35,88,94,27,34,60,64,51,50,90,8,84,72,24,39,32,29,4,78,44,49,28,81,83,89,95,52,87,31,15,4,88,86,80,14,60,8,98,9,16,41,29,77,79,71,62,11,23,10,18,20,93,65,1,44,89,61,42,16,63,95,84,27,55,7,93,82,90,83,81,59,67,77,53,75,14,62,18,46,69,99,90,24,29,83,38,15,43,51,44,94,8,74,67,62,35,71,77,76,43,22,18,50,52,57,14,82,37,55,77,97,98,83,2,27,93,59,49,18,60,54,5,10,29,86,84,86,49,93,6,10,50,28,15,73,15,24,32,91,15,51,9,37,74,61,30,52,88,82,46,86,61,47,72,74,1,84,78,36,95,21,85,85,64,9,54,90,83,43,40,95,39,90,81,83,64,91,32,4,96,71,74,20,74,64,17,28,62,44,1,41,82,24,1,17,44,4,82,91,27,95,6,47,71,28,29,81,9,20,45,10,42,83,39,44,20,1
155,29,14,89,94,13,37,64,3,74,7,73,5,54,83,4,40,97,69,65,67,14,23,93,95,65,4,63,21,71,55,93,30,60,52,95,47,66,54,65,22,12,17,86,3,45,8,34,84,34,4,59,89,44,60,37,16,59,91,42,52,68,47,19,23,46,67,19,94,58,71,79,26,93,88,45,4,93,47,36,5,43,27,11,87,84,2,13,75,55,16,48,21,64,21,86,47,32,74,25,4,30,10,58,54,18,8,8,14,15,4,20,43,23,68,43,54,88,72,43,88,6,26,1,63,58,12,16,43,81,72,26,29,21,24,12,93,3,78,62,97,74,53,68,77,56,59,55,82,25,93,56,32,33,55,2,91,18,51,9,41,58,22,46,39,16,52,69,3,91,92,39,37,55,32,47,99,84,28,18,31,29,90,2,71,17,92,67,40,77,78,71,9,53,14,58,47,60,80,55,57,30,77,12,33,52,40,17,81,68,26,78,83,81,35,16,93,10,49,83,57,64,62,55,70,90,54,67,56,39,94,55,60,85,2,29,44,6,32,10,18,12,57,2,26,39,96,50,34,81,52,48,1,39,97,64,79,16,24,31,20,13,18,59,67,16,3,49,37,42,9,91,73,81,79,93,55,12,36,9,33,52,62,47,60,4,28,96,18,57,55,68,45,11,98,14,11,93,1,44,23,49,18,30,91,21,30,98,55,1,8,40,49,57,87,85,81,10,36,37,8,56,10,30,27,51,44,35,17,12,43,82,73,77,49,75,20,47,76,47,61,34,58,82,11,46,66,36,63,73,60,97,50,6,50,95,52,14,49,95,91,11,36,6,71,38,55,5,72,44,22,74,49,98,98,4,65,93,77,22,67,48,78,35,54,48,94,12,7,5,35,61,95,60,30,80,68,86,77,99,74
156,58,12,97,81,45,89,39,93,67,94,67,19,39,53,29,98,14,19,53,26,53,41,68,16,79,3,80,58,43,3,91,65,46,51,45,56,25,10,1,68,53,56,80,20,9,32,9,49,93,1,25,49,51,44,16,12,97,6,63,55,20,52,96,48,86,37,53,87,68,93,94,31,44,90,26,18,40,61,57,51,46,8,22,55,74,30,30,23,54,69,15,97,87,53,66,47,32,53,89,46,90,1,77,54,53,39,54,95,45,96,60,53,41,28,3,67,6,55,19,33,92,93,67,60,23,53,37,22,9,69,23,10,70,44,48,66,33,66,96,47,60,30,54,43,55,34,41,45,47,5,80,94,68,45,9,31,12,12,32,32,10,54,72,99,25,38,16,59,32,30,54,49,92,93,61,32,97,15,82,22,17,8,14,33,58,33,59,92,31,89,79,45,63,85,48,57,29,65,55,70,80,9,31,90,33,4,50,42,61,78,46,50,71,19,54,7,91,28,85,44,66,98,86,16,99,83,58,76,89,97,79,30,59,73,73,62,62,69,2,62,40,45,35,53,18,24,2,32,93,33,5,75,93,56,34,29,63,86,85,8,81,54,9,78,73,30,25,83,83,41,71,42,4,89,65,63,56,25,22,89,63,67,89,86,83,65,8,75,51,28,96,64,19,82,26,17,42,15,72,29,82,44,8,44,99,49,31,40,22,18,82,98,88,32,10,51,69,47,80,7,64,30,35,58,42,28,91,57,64,52,39,21,3,43,31,83,26,7,51,70,11,56,28,88,89,98,81,20,21,36,39,75,3,91,64,73,50,86,11,63,46,46,1,85,84,74,16,82,86,41,70,17,76,87,35,11,27,75,48,89,22,8,12,3,97,31,19,96,8,37,44,16,90,13,96,35,79,47,69,46
157,61,71,43,61,43,98,50,28,3,54,5,34,54,58,78,43,19,8,21,46,94,59,34,39,77,15,81,37,95,62,65,33,25,53,31,7,96,87,9,60,39,74,26,86,2,37,99,43,11,45,42,57,73,30,4,70,58,7,17,82,76,32,11,52,61,2,9,95,2,9,70,65,70,72,83,8,65,83,76,13,69,60,46,71,39,92,94,71,98,69,15,13,37,95,16,49,96,7,62,74,48,87,7,67,86,75,16,52,49,65,49,37,82,3,50,34,61,12,73,55,81,99,43,40,13,1,48,31,9,57,12,13,51,22,46,72,12,59,38,78,70,35,7,79,12,2,4,45,8,14,80,65,76,2,35,62,51,46,56,56,74,24,8,25,9,5,90,45,93,97,81,85,41,53,57,15,41,74,2,71,61,25,84,72,60,25,56,20,70,12,5,12,46,27,25,44,7,60,3,17,65,82,64,32,88,96,86,28,90,39,95,26,96,95,2,42,52,65,20,34,40,35,88,50,48,70,51,29,38,46,88,79,86,32,49,6,68,42,38,75,87,29,17,86,91,2,68,8,52,70,37,94,88,84,49,75,95,60,42,81,55,17,85,28,24,72,48,25,22,33,86,15,82,20,61,55,79,34,20,4,54,96,29,84,75,58,8,93,43,58,97,33,40,43,46,75,91,60,33,59,7,74,5,12,82,33,14,33,61,47,10,51,48,72,8,95,96,13,5,32,89,39,36,66,21,89,50,72,85,43,6,27,98,19,73,22,82,55,22,64,2,59,61,19,5,66,82,83,27,11,34,98,65,61,84,60,65,94,63,70,10,59,60,85,36,59,64,16,20,36,97,55,21,86,81,88,2,31,24,50,45,52,87,49,85,88,52,33,88,1,50,89,97,43,95,60,3,28,87,63
158,91,70,95,31,6,94,84,5,50,76,62,59,14,54,55,65,31,24,78,27,12,71,35,5,42,14,12,55,91,52,2,19,28,19,92,61,7,24,4,37,85,38,8,31,97,70,50,54,52,39,15,8,87,41,60,57,45,10,68,53,50,68,41,54,43,15,7,47,75,94,11,99,31,67,98,98,60,18,65,47,76,14,10,1,14,68,79,75,85,45,22,55,37,37,18,88,49,10,28,56,99,46,31,56,20,72,74,94,71,37,68,17,64,64,51,80,53,75,82,40,85,98,37,2,31,71,48,28,36,62,81,65,39,79,75,60,91,48,58,71,82,17,7,1,9,49,83,38,89,9,65,72,98,23,51,91,5,15,33,39,39,7,7,93,5,13,73,22,67,46,88,90,22,96,24,2,93,16,17,44,46,22,19,77,92,23,46,10,35,66,76,10,53,36,14,72,49,4,64,98,44,83,39,76,40,63,32,4,48,81,24,53,52,55,23,3,46,74,92,9,33,98,26,17,24,97,69,5,62,87,12,16,30,55,97,20,16,98,40,29,53,51,44,82,33,1,51,65,24,28,98,18,41,83,18,30,6,23,15,44,77,23,17,92,86,67,9,45,73,38,79,54,57,99,18,57,45,33,82,46,12,26,99,75,63,85,19,75,82,30,28,40,11,13,63,23,8,38,24,91,28,60,19,91,33,80,91,32,62,30,55,31,73,18,87,4,36,66,46,47,6,41,3,32,87,61,41,15,25,74,72,7,51,4,22,38,94,19,24,38,50,8,78,86,37,19,49,1,27,58,21,78,45,96,42,92,37,11,13,71,40,15,24,4,42,42,29,28,78,99,87,98,40,96,18,94,27,72,88,20,1,95,28,38,53,65,46,1,96,42,63,80,79,75,65,95,64,28,40,54
159,52,88,73,89,93,47,90,4,43,27,84,21,84,14,80,80,6,16,39,27,51,35,23,37,62,76,98,13,56,44,80,15,51,23,11,92,80,74,54,3,85,58,93,95,80,67,1,96,64,76,53,8,25,83,89,94,75,73,57,87,56,90,59,36,30,41,10,18,88,81,4,72,20,88,35,82,68,88,13,12,52,2,61,72,12,13,40,21,69,66,40,34,62,80,30,10,25,82,43,78,53,71,89,83,62,33,54,65,24,26,57,45,14,14,65,96,93,99,60,27,48,89,35,4,61,20,26,82,9,4,66,90,90,60,50,92,37,34,94,69,92,72,75,74,89,75,85,56,99,74,64,9,2,21,48,9,77,19,9,89,52,50,20,25,81,99,60,67,79,64,15,50,26,11,26,41,31,38,47,1,49,9,71,63,11,34,81,55,14,51,20,49,34,25,16,32,12,89,60,71,50,28,6,29,44,31,22,6,17,31,76,49,20,7,6,26,46,33,75,23,9,19,91,72,52,66,7,82,46,22,82,19,92,62,99,46,48,50,47,62,74,36,30,22,5,59,54,28,73,17,20,59,87,34,2,80,5,17,54,31,14,3,61,7,36,7,80,4,27,91,54,14,4,69,74,79,27,86,16,34,46,52,25,33,92,71,34,10,39,84,65,18,25,61,85,13,48,14,73,47,71,72,79,71,85,23,52,92,50,46,34,31,17,17,34,28,83,54,2,13,7,4,71,8,54,11,5,42,7,55,35,29,93,23,98,30,77,56,72,38,47,99,71,47,35,97,45,85,78,45,47,50,31,93,76,17,13,65,59,61,53,16,44,49,80,50,29,50,68,53,59,5,3,8,3,26,19,99,66,60,86,51,71,20,73,99,95,97,57,44,56,1,47,77,86,61,24,96,36,28
160,94,24,71,91,46,18,22,99,59,58,58,32,30,71,66,37,77,94,51,48,79,27,19,85,94,84,90,87,70,43,10,1,94,53,49,11,63,87,81,65,49,63,49,22,22,9,56,90,71,67,49,57,16,8,78,17,90,71,78,61,64,44,48,43,17,46,10,86,40,6,27,68,64,61,14,15,9,24,69,74,65,85,42,26,96,94,55,7,12,68,93,83,68,40,58,42,19,88,58,27,44,90,49,71,9,19,37,98,64,32,27,31,3,4,40,41,62,95,32,52,35,42,20,20,89,98,58,69,22,89,21,2,68,93,66,1,94,86,69,97,76,30,88,57,44,86,75,79,55,43,20,10,88,20,12,16,51,27,23,88,72,53,89,76,23,82,96,17,18,99,76,53,57,31,30,93,44,22,48,96,4,5,44,89,71,57,40,56,93,53,70,38,32,27,63,22,69,16,50,88,16,10,57,21,24,17,60,69,45,73,76,2,92,31,64,80,80,19,6,81,70,79,34,21,48,78,19,78,85,29,62,37,24,49,31,45,2,34,65,71,69,53,96,47,27,78,99,9,77,88,55,45,77,40,34,62,50,38,7,62,40,20,23,32,66,95,56,6,68,76,57,56,97,24,99,92,48,75,61,90,80,59,74,46,81,78,12,69,86,4,75,12,91,99,24,20,10,80,26,14,42,87,46,62,53,81,78,34,87,90,90,5,86,13,45,44,61,55,50,90,2,83,79,7,24,80,35,21,19,37,52,56,24,86,1,83,83,10,31,22,36,49,25,49,3,16,60,46,44,36,77,2,28,47,54,59,17,19,40,49,27,1,49,52,25,2,28,55,50,47,51,7,70,76,58,12,92,11,98,49,41,79,78,25,56,57,52,35,65,93,59,22,74,22,17,76,97,35,38,37
161,33,81,69,85,30,78,74,30,14,63,63,5,17,71,21,2,55,21,36,79,95,52,84,80,54,36,93,39,82,84,58,17,42,63,6,47,73,74,3,45,40,74,91,15,51,87,42,67,97,45,55,91,37,88,77,6,62,90,7,43,32,2,24,50,56,38,30,83,35,79,12,50,28,60,5,47,6,62,27,84,58,86,85,95,45,24,6,25,93,72,26,66,51,62,52,68,35,52,60,77,36,44,29,29,78,32,64,12,33,63,30,45,4,26,58,63,65,8,95,54,99,52,67,29,71,12,57,88,68,17,28,8,70,26,31,80,26,55,73,69,33,60,68,72,88,29,92,93,31,26,44,77,9,15,53,1,86,37,8,17,17,71,91,21,39,45,15,67,11,95,10,72,35,91,32,37,60,80,45,18,13,87,2,26,5,71,27,64,31,39,49,91,72,54,80,95,92,24,4,40,38,56,77,37,84,8,42,37,11,29,42,98,90,55,96,50,41,28,19,52,55,96,94,42,44,51,60,11,62,41,1,24,4,30,83,29,10,14,8,27,5,98,72,30,42,59,94,46,40,11,61,97,4,74,13,93,41,64,41,78,20,10,81,9,47,70,96,54,35,62,32,31,57,23,23,19,89,41,7,67,60,59,28,1,61,3,69,47,83,7,51,1,41,61,6,43,43,69,70,73,91,67,62,12,97,79,37,77,61,50,94,45,81,5,84,5,81,91,71,48,56,95,64,36,48,58,82,25,48,15,88,53,96,61,81,83,15,60,85,95,87,52,16,6,76,76,39,38,70,62,26,67,92,98,38,75,26,68,84,9,67,15,26,4,91,45,30,84,87,29,3,94,24,27,93,25,39,22,2,98,52,61,12,14,72,45,71,37,13,25,45,56,33,99,67,7,72,41,24,40
162,75,30,67,15,19,15,32,55,28,60,10,36,16,59,77,99,95,8,92,75,47,96,4,45,19,98,3,74,10,84,66,39,98,52,73,29,16,76,89,56,94,30,55,11,17,85,38,91,35,20,53,61,39,58,65,13,22,89,80,6,38,17,4,49,9,82,19,81,69,3,24,19,84,28,76,73,48,27,19,14,3,74,60,37,67,34,2,26,13,27,43,22,6,51,16,7,68,88,33,92,4,10,46,23,59,81,69,72,85,60,34,37,88,72,89,94,45,20,63,83,7,15,70,38,85,21,76,54,45,51,80,4,65,5,58,44,50,9,69,3,60,78,98,75,15,23,4,12,50,3,70,27,32,13,81,16,45,56,91,34,93,82,6,81,8,40,18,18,16,47,41,89,26,45,77,75,76,79,52,77,3,97,27,69,7,71,89,28,4,93,69,41,18,47,9,78,65,99,30,86,7,91,52,15,35,89,78,16,42,10,54,62,46,52,58,34,74,72,16,41,52,21,68,29,5,30,49,28,33,24,77,36,17,89,53,56,86,23,71,50,82,46,96,86,99,86,68,46,50,61,83,45,15,79,26,92,63,88,92,18,18,37,70,82,91,16,37,56,98,41,19,54,61,42,64,42,35,13,81,80,79,36,75,59,68,87,15,80,10,85,44,6,69,7,88,61,11,78,53,36,36,13,74,88,22,56,70,28,20,88,62,15,2,17,60,99,50,48,86,51,62,42,46,59,70,20,93,42,75,43,72,21,58,60,24,67,86,17,71,20,93,16,56,72,19,66,3,18,50,62,88,66,75,59,90,98,62,93,5,94,42,20,48,85,45,27,47,42,99,73,76,95,74,61,61,83,55,45,41,99,97,54,75,78,63,86,39,85,51,70,58,57,66,3,21,89,69,44,37,36
163,82,10,45,38,83,72,18,95,99,58,2,68,21,25,33,59,80,62,59,25,45,44,47,10,48,60,12,23,36,10,53,22,77,70,46,62,59,20,6,90,62,79,73,65,66,33,47,14,93,38,88,25,51,20,67,70,90,30,20,63,24,93,47,36,92,68,58,33,25,9,48,15,98,40,19,84,36,73,73,39,68,7,33,7,83,82,35,41,29,23,56,38,37,58,35,85,80,11,15,73,55,17,44,26,47,56,29,40,31,61,17,31,37,17,23,65,51,55,60,49,1,34,93,56,26,62,22,82,51,6,58,7,51,60,89,22,81,91,78,48,25,15,88,86,40,58,58,23,52,2,32,22,18,81,74,39,24,84,84,49,70,64,30,83,71,31,9,21,52,59,93,93,13,12,42,9,29,74,74,48,95,75,7,89,3,74,36,91,77,7,29,10,10,78,47,8,4,31,88,11,16,50,87,39,55,98,31,90,9,76,95,34,80,37,25,70,23,70,93,16,90,20,85,63,18,78,2,33,85,84,69,43,20,50,59,41,95,25,22,81,63,77,13,72,13,54,92,5,69,6,46,26,94,35,12,13,68,82,80,97,47,37,30,69,22,52,20,47,73,46,6,93,91,7,58,53,38,25,68,89,20,23,69,9,80,77,69,96,7,36,17,84,66,60,10,36,85,86,77,55,31,30,22,70,44,2,95,60,12,17,26,47,45,80,40,41,48,15,71,55,24,75,30,87,27,64,76,45,99,78,57,13,73,47,68,41,44,60,51,45,89,43,17,99,8,77,16,56,50,32,73,87,73,63,79,41,43,10,81,75,73,41,28,58,92,25,29,57,53,48,80,27,82,50,95,75,35,63,33,94,88,88,82,41,56,28,82,20,92,83,30,68,33,41,40,49,46,78,93,21
164,74,65,77,51,31,83,68,96,90,24,88,5,9,16,10,7,92,35,5,42,67,32,2,25,85,56,62,76,89,50,69,84,82,83,32,62,74,66,62,22,75,61,26,24,40,14,42,67,93,90,41,93,68,35,97,97,77,37,66,25,16,70,67,72,74,27,39,16,7,33,60,66,28,80,78,48,70,60,33,88,35,5,79,23,76,6,80,77,40,56,49,28,17,30,53,23,1,8,43,3,41,59,34,21,39,72,44,78,67,98,19,54,99,86,79,49,50,63,78,61,99,17,81,49,65,87,56,59,20,46,38,64,98,21,21,77,1,25,50,53,82,53,80,66,31,92,11,10,19,94,72,71,2,61,89,76,10,1,86,37,81,84,80,28,81,49,99,84,61,55,65,50,27,21,56,46,72,4,64,86,30,61,26,7,63,23,15,70,61,74,76,35,95,44,73,41,74,11,51,21,61,68,31,22,80,12,86,8,37,99,84,12,13,75,17,60,29,59,26,14,72,21,68,53,12,68,65,25,30,70,64,46,95,17,66,50,59,40,81,19,75,46,54,69,22,58,51,60,70,96,6,83,5,47,52,50,71,89,61,91,22,26,80,58,39,44,86,73,64,24,50,84,88,99,18,10,41,40,3,13,64,44,98,17,33,58,97,30,71,42,58,12,89,66,61,78,21,60,69,88,39,98,73,93,76,99,84,92,13,93,88,66,96,63,46,78,50,70,85,23,80,29,32,35,49,92,78,91,5,71,79,42,25,70,65,52,68,59,59,68,47,82,92,25,75,28,1,97,84,80,93,4,15,69,38,49,45,27,69,4,18,20,26,11,87,13,49,58,71,89,23,79,54,47,97,78,78,10,63,52,89,57,8,21,14,79,52,88,58,67,88,93,5,8,20,57,58,34,56,1
165,14,88,74,71,96,47,76,39,45,89,67,45,62,33,10,28,80,86,75,91,1,65,22,3,22,19,29,85,88,53,32,79,32,5,40,90,72,35,70,62,41,23,39,56,34,49,22,27,33,95,30,5,4,73,45,73,91,82,61,23,89,83,82,63,83,76,31,20,17,69,30,91,59,45,37,57,8,74,47,65,38,66,20,99,95,68,57,81,96,71,63,19,16,81,23,93,86,5,89,93,56,78,88,59,97,61,91,38,26,10,47,78,67,75,42,83,77,84,33,19,84,86,2,76,49,13,74,27,59,57,32,38,59,38,58,60,71,54,32,46,61,35,36,21,87,32,7,2,58,55,29,5,89,78,34,63,67,1,6,96,81,8,59,61,74,62,30,94,78,5,95,36,1,70,61,75,96,52,1,15,56,89,58,76,5,8,73,34,32,76,69,42,1,60,99,98,93,1,1,91,71,74,55,6,72,39,1,70,96,70,34,1,32,24,36,32,97,23,14,84,94,79,77,15,78,53,86,77,26,87,70,99,19,70,8,12,28,43,91,83,95,93,10,70,26,7,61,35,86,74,32,99,14,14,5,10,78,65,87,59,68,13,26,12,85,75,73,74,84,98,66,65,86,57,21,3,32,94,80,44,57,58,12,2,34,38,28,79,90,4,95,9,79,65,90,6,74,4,88,85,21,61,73,35,87,82,60,83,3,58,92,81,98,61,39,43,47,5,76,84,46,60,50,42,55,90,49,47,37,35,84,88,17,81,4,35,42,41,69,78,30,61,73,44,76,22,76,43,79,51,6,55,84,13,45,23,35,35,46,24,72,17,70,90,44,41,6,47,89,68,99,19,53,20,2,35,5,63,82,66,26,80,24,95,31,7,9,45,2,65,81,69,19,73,17,58,80,24,17,60
166,60,49,27,23,30,91,21,59,55,82,51,94,57,70,99,12,71,35,10,10,57,1,94,48,25,49,71,40,17,48,38,22,97,75,34,84,75,31,56,96,85,20,88,50,10,23,51,67,96,10,62,74,35,85,52,23,18,28,47,27,10,29,76,87,51,87,24,1,20,25,39,34,28,49,6,25,43,21,68,53,59,15,87,24,10,45,82,3,80,50,33,7,54,38,58,60,21,30,14,15,69,1,41,2,39,99,58,32,86,13,1,32,49,50,17,11,65,2,17,78,20,77,1,19,84,76,74,48,97,17,95,80,30,7,90,18,21,82,59,75,6,33,77,3,92,99,32,13,44,51,53,92,36,64,14,29,93,2,64,9,40,35,42,12,88,8,92,70,75,9,12,3,70,61,76,69,33,31,45,62,5,99,74,37,37,64,50,24,13,37,12,16,13,71,50,42,22,78,96,58,42,93,50,86,95,27,53,50,92,43,9,74,87,99,46,36,4,86,81,29,8,6,34,80,97,39,86,27,14,16,76,25,26,10,81,41,89,25,3,58,32,55,81,14,31,68,55,75,43,82,39,33,54,46,85,44,84,74,54,40,88,21,54,36,75,72,78,66,34,38,78,25,8,6,22,12,94,30,87,88,57,29,27,35,39,18,62,28,19,48,93,19,86,13,47,42,14,52,85,92,95,19,63,59,49,85,66,52,56,25,7,65,45,80,80,47,49,7,3,63,2,59,1,8,52,81,39,27,25,10,11,47,37,52,56,38,67,44,24,73,20,74,46,1,46,11,68,98,51,6,28,13,42,80,36,17,89,32,27,83,67,38,45,76,3,17,88,1,61,13,12,95,94,75,22,56,87,94,9,65,54,83,3,80,6,28,29,45,59,72,32,2,28,10,69,92,50,41,97,4
167,26,49,58,77,88,96,2,33,66,68,82,55,17,58,51,56,80,54,54,33,20,37,19,68,37,61,71,43,23,55,35,5,55,57,5,56,60,41,81,8,84,52,68,46,54,24,67,35,87,50,31,64,98,32,2,48,45,83,35,23,81,83,93,87,93,78,71,71,80,3,71,41,82,20,88,66,48,21,5,34,44,24,51,73,11,16,38,70,35,3,66,22,54,37,21,33,68,33,82,93,72,84,82,89,70,9,24,21,34,9,97,65,13,67,72,15,67,84,86,30,36,38,31,49,94,12,34,69,40,25,80,26,32,53,82,43,99,29,99,47,58,21,7,49,22,18,67,54,27,63,45,58,39,24,89,54,27,95,75,82,24,29,29,18,19,89,32,37,68,60,34,18,91,28,83,74,49,1,33,81,80,17,81,47,67,84,90,78,54,13,5,79,2,37,74,81,37,17,1,65,46,19,12,39,80,66,8,3,72,4,86,7,54,24,10,59,42,79,84,51,12,65,89,4,45,10,65,73,18,81,16,4,39,6,49,15,45,76,92,52,44,70,77,40,21,74,37,90,8,1,73,56,75,43,77,46,53,33,9,89,9,80,33,17,85,22,61,12,36,33,30,35,82,7,9,27,72,21,13,94,99,97,92,82,63,86,99,42,52,52,29,75,4,88,3,74,70,44,94,52,7,49,22,98,99,86,36,89,6,83,27,22,66,35,25,88,18,69,1,88,5,52,47,16,1,10,96,14,99,59,15,3,91,17,89,65,7,22,59,30,43,18,40,60,14,97,65,81,23,78,32,89,98,67,9,48,6,19,89,6,37,48,35,45,53,62,75,73,51,12,82,18,47,66,35,73,50,77,40,17,37,40,20,40,12,27,94,43,3,61,9,71,91,9,62,72,73,81,84,46
168,22,23,42,80,10,88,85,36,95,84,24,92,95,20,59,70,23,96,58,93,23,94,94,4,92,11,71,29,99,90,22,6,3,25,99,54,84,47,7,78,57,35,91,33,82,35,46,90,12,62,6,12,51,25,99,55,93,15,38,51,12,41,2,53,46,97,27,90,4,32,50,13,66,98,86,5,49,15,7,5,78,38,72,59,79,23,99,97,33,18,19,72,96,10,30,47,30,10,22,69,8,21,45,73,48,62,83,13,51,90,69,13,70,48,97,1,35,28,33,41,17,86,57,31,3,84,32,46,47,62,49,51,19,13,68,30,78,70,67,94,36,63,47,17,37,82,14,67,22,72,39,75,73,86,6,14,44,77,16,1,89,76,80,99,49,99,10,65,5,67,92,57,14,18,63,48,96,87,83,84,92,73,10,49,4,29,9,7,31,39,9,3,76,31,44,80,43,98,54,61,78,89,71,63,62,15,54,43,3,37,57,52,39,67,49,74,75,93,98,39,32,33,15,58,21,6,44,50,67,48,78,11,39,36,67,24,10,86,75,85,20,38,48,17,29,99,48,63,8,91,44,73,9,99,40,78,99,73,22,43,48,56,26,37,32,85,50,54,60,83,50,1,24,98,8,11,72,25,4,88,59,24,20,41,84,58,33,97,8,57,38,96,1,23,1,43,48,28,50,70,71,17,12,69,99,25,7,91,13,67,92,41,83,98,51,54,25,59,11,32,92,93,12,59,49,38,6,51,39,47,48,8,37,85,67,86,11,61,43,93,25,38,37,59,18,46,64,11,52,81,17,50,73,21,72,64,57,86,87,75,99,99,36,31,38,69,64,25,45,51,95,51,66,23,6,82,88,89,75,99,17,21,10,60,88,63,15,80,58,53,22,70,91,34,92,69,38,71,74,50
